Date	SYBASE	WM	MICROSTRATEGY	XEROX	LH	ENRON	GLOBALCROSSING	QWEST	ADELPHIA	PEREGRINE	CMSENERGY	DYNEGYHOLDINGS	MCIWORLDCOM	ELPASO	HALLIBURTON	MERRILLLYNCH	MERCKCOMPANY	DUKEENERGY	BRISTOLMYERS	NICORDEAD	MIRANT	IMCLONESYS	SP500
11-2-1998	106,12	368,29	NA	478,69	249,76	5486,8	NA	255,36	168,1	140,97	702,97	122,14	NA	NA	846,33	3798,51	4408,28	3007,66	5551,19	1802,06	NA	46,43	1020,01
12-2-1998	107,73	368,29	NA	479,05	249,27	5650,09	NA	259,93	166,38	155,56	709,13	119,7	NA	NA	825,33	3826,36	4420	3021,44	5526,78	1818,44	NA	45,98	1024,14
13-2-1998	106,12	368,29	NA	473,02	254,15	5658,26	NA	239,29	165,52	154,17	708,1	121,17	NA	NA	844,12	3725,39	4415,31	3011,1	5495,4	1804,79	NA	46,87	1020,09
16-2-1998	106,12	368,29	NA	473,02	270,24	5658,26	NA	239,29	165,52	154,17	708,1	121,17	NA	NA	844,12	3725,39	4415,31	3011,1	5495,4	1804,79	NA	46,87	1020,09
17-2-1998	106,65	368,29	NA	478,34	278,54	5739,91	NA	239,29	169,83	154,17	705,02	118,72	NA	NA	804,34	3812,43	4497,38	3045,55	5544,21	1815,71	NA	49,55	1022,76
18-2-1998	108,27	368,29	NA	475,5	276,1	5813,39	NA	245,98	176,72	163,89	705,02	118,72	NA	NA	817,6	3781,1	4661,52	3024,88	5568,63	1812,98	NA	49,11	1032,08
19-2-1998	117,27	368,29	NA	487,55	270,24	5960,36	NA	240,18	181,03	163,89	705,02	119,21	NA	NA	795,5	3812,43	4586,48	2990,43	5453,55	1788,41	NA	50	1028,28
20-2-1998	115,83	368,29	NA	491,8	273,17	5960,36	NA	236,38	184,48	184,72	708,1	115,3	NA	NA	793,29	3909,92	4677,93	3049	5495,4	1796,6	NA	49,55	1034,21
23-2-1998	115,11	368,29	NA	493,22	275,61	5878,71	NA	241,52	181,9	186,11	715,28	119,21	NA	NA	768,99	4017,85	4900,69	3021,44	5606,98	1780,21	NA	46,87	1038,14
24-2-1998	114,39	368,29	NA	496,06	275,86	5797,06	NA	255,36	166,38	188,89	711,18	118,72	NA	NA	759,04	3962,15	4799,86	3014,55	5610,47	1782,94	NA	47,77	1030,56
25-2-1998	123,02	368,29	NA	503,85	278,54	6058,34	NA	258,93	169,83	193,06	717,34	119,7	NA	NA	777,83	4059,63	4760	3028,33	5575,6	1796,6	NA	50	1042,9
26-2-1998	122,3	368,29	NA	497,12	305,37	6162,85	NA	253,57	177,16	188,89	725,55	120,19	NA	NA	822,02	4014,37	4727,17	3059,34	5579,09	1799,33	NA	47,32	1048,67
27-2-1998	120,86	368,29	NA	503,85	301,46	6171,05	NA	250,89	177,59	189,58	726,57	121,17	NA	NA	823,12	3986,52	4785,79	3062,78	5589,55	1796,6	NA	47,77	1049,34
2-3-1998	118,71	368,29	NA	502,08	304,39	6154,64	NA	257,14	180,6	191,67	727,6	121,17	NA	NA	846,33	3958,66	4757,66	3073,12	5662,77	1782,94	NA	49,55	1047,7
3-3-1998	114,03	368,29	NA	507,04	302,2	6154,64	NA	257,14	175,86	193,06	733,76	118,72	NA	NA	886,21	4080,52	4757,66	3066,23	5704,61	1796,6	NA	50	1052,02
4-3-1998	112,95	368,29	NA	522,9	316,59	6138,23	NA	258,93	168,97	198,61	730,68	117,26	NA	NA	860,73	3986,52	4701,85	3097,23	5638,36	1780,21	NA	49,55	1047,33
5-3-1998	109,35	368,29	NA	521,83	326,83	6195,67	NA	256,7	169,83	191,67	724,52	116,28	NA	NA	868,48	3958,66	4657,14	3073,12	5579,09	1766,56	NA	48,66	1035,05
6-3-1998	111,15	368,29	NA	515,43	344,88	6261,32	NA	260,71	175,86	184,72	722,47	116,28	NA	NA	852,97	4171,04	4795,98	3111,01	5718,56	1769,29	NA	48,21	1055,69
9-3-1998	106,47	368,29	NA	526,81	351,22	6253,12	NA	257,14	173,28	179,17	724,52	115,89	NA	NA	815,31	4066,6	4845,4	3128,24	5858,04	1777,48	NA	50,45	1052,31
10-3-1998	105,76	368,29	NA	533,21	360,98	6269,53	NA	264,29	171,55	173,61	734,78	116,87	NA	NA	833,03	4115,34	4925,41	3166,14	5983,57	1774,75	NA	51,34	1064,25
11-3-1998	108,63	368,29	NA	539,26	350,24	6236,7	NA	282,59	172,41	179,17	735,81	117,36	NA	NA	828,6	4153,64	4885,41	3159,25	5969,62	1782,94	NA	52,23	1068,47
12-3-1998	115,11	368,29	NA	540,68	318,05	6253,12	NA	278,12	169,83	183,33	732,73	117,36	NA	NA	813,09	4209,34	4859,52	3162,69	5983,57	1788,41	NA	52,68	1069,92
13-3-1998	115,11	368,29	NA	537,84	340,98	6146,44	NA	281,25	163,79	188,89	736,83	118,34	NA	NA	808,66	4125,78	4828,93	3159,25	5962,65	1782,94	NA	52,23	1068,61
16-3-1998	116,55	368,29	NA	540,68	320,98	6039,75	NA	283,48	170,26	201,39	733,76	117,85	NA	NA	787,62	4205,86	4875,99	3190,25	6021,93	1791,14	NA	51,34	1079,27
17-3-1998	112,23	368,29	NA	543,17	319,51	6023,34	NA	283,04	169,83	193,06	734,78	116,87	NA	NA	765,46	4442,62	4974,83	3245,38	6011,46	1796,6	NA	51,79	1080,45
18-3-1998	110,79	368,29	NA	555,27	314,15	6154,64	NA	283,93	170,69	197,22	735,81	116,87	NA	NA	796,48	4846,49	4951,3	3286,72	5973,11	1812,98	NA	52,23	1085,52
19-3-1998	109,71	368,29	NA	551	327,8	6162,85	NA	288,84	176,72	197,22	744,02	116,87	NA	NA	810,88	4627,14	4932,47	3303,94	5966,13	1829,36	NA	53,57	1089,74
20-3-1998	107,19	368,29	NA	554,2	326,34	6203,88	NA	287,95	180,17	206,94	754,28	115,4	NA	NA	852,97	4641,07	4965,42	3328,06	6053,31	1851,2	NA	54,02	1099,16
23-3-1998	110,79	368,29	NA	548,51	320,98	6236,7	NA	287,5	180,17	202,78	759,41	116,87	NA	NA	917,22	4616,7	4934,82	3338,4	5878,96	1867,59	NA	53,12	1095,55
24-3-1998	110,07	368,29	NA	549,93	320	6220,29	NA	283,93	197,41	205,56	755,31	114,91	NA	NA	899,5	4846,49	4965,42	3341,84	5955,67	1864,86	NA	54,69	1105,65
25-3-1998	105,4	368,29	NA	574,83	317,56	6203,88	NA	279,46	201,72	206,94	771,73	115,89	NA	NA	912,79	4735,08	4894,82	3307,39	5854,55	1864,86	NA	54,91	1101,93
26-3-1998	110,79	368,29	NA	571,99	316,1	6130,02	NA	285,71	197,41	200	760,44	115,4	NA	NA	929,41	4655	4838,34	3266,05	5795,27	1875,78	NA	55,36	1100,8
27-3-1998	106,47	368,29	NA	597,24	327,32	6072,58	NA	286,16	193,97	202,78	762,49	115,4	NA	NA	926,09	4724,63	4810,1	3248,82	5652,31	1845,52	NA	55,8	1095,44
30-3-1998	108,99	368,29	NA	586,22	334,63	6039,75	NA	283,48	200	200	762,49	114,91	NA	NA	899,5	4592,33	4753,62	3235,04	5690,67	1840,02	NA	56,7	1093,55
31-3-1998	111,15	368,29	NA	605,78	349,27	6088,99	NA	277,68	204,31	212,5	770,7	114,42	NA	NA	888,42	4623,66	4826,57	3283,27	5819,68	1862,05	NA	59,37	1101,75
1-4-1998	110,79	368,29	NA	616,45	346,83	6088,99	NA	281,92	204,31	204,17	760,44	114,42	NA	NA	924,98	4644,55	4890,11	3262,6	5942,56	1870,32	NA	55,36	1108,15
2-4-1998	105,76	368,29	NA	606,14	350,24	6146,44	NA	277,68	199,14	208,33	770,7	113,45	NA	NA	919,44	4675,89	4984,24	3307,39	5963,56	1900,62	NA	63,84	1120,01
3-4-1998	105,76	368,29	NA	597,6	366,83	6162,85	NA	272,32	202,59	202,78	767,62	114,42	NA	NA	922,76	4818,64	4948,95	3314,28	5977,56	1884,09	NA	66,07	1122,7
6-4-1998	107,55	368,29	NA	615,38	397,07	6088,99	NA	268,3	196,98	205,56	762,49	114,42	NA	NA	920,55	5403,56	4967,77	3303,94	6005,56	1862,05	NA	62,95	1121,38
7-4-1998	104,32	368,29	NA	607,91	383,41	6146,44	NA	259,37	187,07	224,31	758,38	113,45	NA	NA	892,85	5375,7	4923,06	3276,38	6012,56	1851,03	NA	62,95	1109,54
8-4-1998	105,04	368,29	NA	637,44	373,17	6031,55	NA	255,8	180,17	244,44	763,52	111,98	NA	NA	893,96	5125,02	4812,45	3238,49	5830,57	1848,28	NA	64,29	1101,65
9-4-1998	102,16	368,29	NA	643,13	392,2	6228,5	NA	252,23	187,07	254,17	763,52	112,47	NA	NA	883,99	5288,66	4753,62	3293,61	5816,57	1837,26	NA	65,18	1110,67
10-4-1998	102,16	368,29	NA	643,13	392,2	6228,5	NA	252,23	187,07	254,17	763,52	112,47	NA	NA	883,99	5288,66	4753,62	3293,61	5816,57	1837,26	NA	65,18	1110,67
13-4-1998	100,72	368,29	NA	637,79	392,2	6203,88	NA	252,68	186,21	262,5	751,2	111,98	NA	NA	868,48	5514,97	4715,97	3231,6	5809,57	1823,49	NA	62,5	1109,69
14-4-1998	100,72	368,29	NA	637,08	400	6564,95	NA	258,04	193,1	256,94	760,44	110,51	NA	NA	875,13	5386,15	4706,55	3293,61	5792,07	1845,52	NA	60,27	1115,75
15-4-1998	98,56	368,29	NA	637,08	398,05	6647,02	NA	271,87	186,21	255,56	759,41	114,91	NA	NA	912,79	5278,22	4650,08	3259,16	5701,08	1842,77	NA	64,29	1119,32
16-4-1998	97,84	368,29	NA	621,43	407,8	6581,36	NA	271,43	182,76	256,25	753,25	113,93	NA	NA	895,07	5125,02	4497,11	3248,82	5715,08	1809,72	NA	66,07	1108,17
17-4-1998	104,32	368,29	NA	616,1	426,34	6802,93	NA	268,75	186,21	266,67	759,41	113,45	NA	NA	902,82	5281,7	4532,41	3283,27	5883,07	1809,72	NA	69,2	1122,72
20-4-1998	106,47	368,29	NA	611,83	434,15	6753,7	NA	268,3	181,03	282,64	749,15	112,96	NA	NA	898,39	5222,51	4603,01	3231,6	5956,56	1801,45	NA	71,87	1123,65
21-4-1998	111,51	368,29	NA	634,59	468,29	6712,66	NA	266,74	185,34	288,89	738,89	112,96	NA	NA	927,19	5135,47	4523	3221,26	6005,56	1793,19	NA	71,43	1126,67
22-4-1998	119,42	368,29	NA	623,21	516,1	6556,75	NA	266,07	181,03	288,89	730,68	112,47	NA	NA	944,92	5128,5	4504,18	3207,48	5974,06	1754,63	NA	70,98	1130,54
23-4-1998	95,68	368,29	NA	619,3	498,54	6491,1	NA	261,16	176,29	283,33	720,41	111,49	NA	NA	938,27	5006,65	4532,41	3148,91	5848,07	1768,4	NA	67,41	1119,58
24-4-1998	93,88	368,29	NA	628,9	468,29	6376,21	NA	267,86	181,03	272,92	718,36	110,51	NA	NA	927,19	4825,6	4386,51	3142,02	5725,58	1754,63	NA	65,18	1107,9
27-4-1998	89,57	368,29	NA	628,9	440,98	6269,53	NA	259,37	168,97	256,94	713,23	110,02	NA	NA	927,19	4714,19	4247,67	3107,57	5554,09	1738,1	NA	59,37	1086,54
28-4-1998	93,53	368,29	NA	629,26	456,59	6400,83	NA	264,73	183,62	254,86	712,2	110,02	NA	NA	928,3	4762,93	4348,86	3121,35	5771,07	1754,63	NA	58,04	1085,11
29-4-1998	98,56	368,29	NA	626,06	489,76	6359,8	NA	276,79	189,66	245,83	715,28	113,45	NA	NA	974,83	4880,75	4367,68	3124,79	5795,57	1776,66	NA	66,07	1094,63
30-4-1998	98,2	368,29	NA	645,98	495,61	6458,27	NA	275,45	193,97	268,06	722,26	115,4	NA	NA	970,4	4898,21	4537,12	3190,25	5928,56	1804,21	NA	62,95	1111,75
1-5-1998	95,68	368,29	NA	648,82	495,61	6663,43	NA	272,77	196,12	262,5	722,26	114,91	NA	NA	1010,27	4915,66	4379,45	3152,36	5935,56	1806,96	NA	62,5	1121
4-5-1998	99,28	368,29	NA	648,82	502,44	6573,16	NA	275	193,1	266,67	716,06	115,4	NA	NA	990,34	4954,07	4374,74	3207,48	6121,05	1776,66	NA	71,43	1122,07
5-5-1998	101,08	368,29	NA	650,96	464,39	6860,38	NA	271,43	186,21	265,97	709,86	113,45	NA	NA	992,55	4866,79	4365,33	3197,14	6075,55	1782,17	NA	80,36	1115,5
6-5-1998	100,72	368,29	NA	643,13	458,54	6909,61	NA	270,09	185,34	250	709,86	113,45	NA	NA	979,26	4783	4348,86	3152,36	6005,56	1749,12	NA	77,68	1104,92
7-5-1998	97,84	368,29	NA	639,57	456,59	6926,02	NA	270,09	190,52	254,17	709,86	114,42	NA	NA	959,32	4779,5	4330,03	3138,57	5911,07	1713,31	NA	82,59	1095,14
8-5-1998	100,72	368,29	NA	643,13	428,29	6950,64	NA	278,12	193,1	247,92	707,8	115,89	NA	NA	958,21	4926,14	4438,28	3148,91	6096,55	1729,84	NA	94,64	1108,14
11-5-1998	98,38	368,29	NA	636,02	437,07	6958,85	NA	278,79	193,1	242,36	707,8	115,4	NA	NA	930,52	4821,4	4445,34	3107,57	6082,55	1724,33	NA	77,68	1106,64
12-5-1998	96,4	368,29	NA	631,04	437,07	6950,64	NA	273,66	183,62	226,39	704,7	115,89	NA	NA	921,65	4849,33	4421,81	3145,47	6166,55	1732,59	NA	82,59	1115,79
13-5-1998	94,96	368,29	NA	621,79	404,88	6868,58	NA	274,11	180,17	228,47	694,36	115,89	NA	NA	919,44	4828,38	4419,46	3103,43	6138,55	1718,82	NA	84,82	1118,86
14-5-1998	97,84	368,29	NA	613,96	415,61	6745,49	NA	282,59	177,59	225	694,36	115,4	NA	NA	919,44	4936,61	4445,34	3093	6226,04	1710,55	NA	87,95	1117,37
15-5-1998	96,4	368,29	NA	596,53	419,51	6663,43	NA	281,25	170,26	230,56	686,1	113,45	NA	NA	895,07	4992,47	4395,92	3096,48	6166,55	1702,29	NA	81,25	1108,73
18-5-1998	95,32	368,29	NA	606,49	380,49	6745,49	NA	281,25	172,84	230,56	681,96	114,42	NA	NA	888,42	4884,24	4504,18	3106,91	6110,55	1699,54	NA	83,04	1105,82
19-5-1998	100	368,29	NA	607,56	386,34	6712,66	NA	277,68	174,14	225	683	115,89	NA	NA	893,96	4901,7	4475,93	3068,64	6226,04	1702,29	NA	76,79	1109,52
20-5-1998	94,24	368,29	NA	616,45	387,32	6696,25	NA	275,89	173,28	231,25	687,13	114,91	NA	NA	885,1	5184,49	4539,47	3096,48	6324,04	1699,54	NA	78,12	1119,06
21-5-1998	92,81	368,29	NA	614,67	387,32	6630,6	NA	266,07	166,38	236,81	684,03	114,42	NA	NA	879,56	5153,07	4468,88	3075,6	6180,55	1716,06	NA	75,45	1114,64
22-5-1998	91,37	368,29	NA	622,14	361,95	6573,16	NA	259,82	163,79	244,44	684,03	111,49	NA	NA	874,02	5243,84	4442,99	3099,95	6261,04	1710,55	NA	75	1110,47
25-5-1998	91,37	368,29	NA	622,14	390,24	6573,16	NA	259,82	163,79	244,44	684,03	111,49	NA	NA	874,02	5243,84	4442,99	3099,95	6261,04	1710,55	NA	75	1110,47
26-5-1998	90,65	368,29	NA	611,83	374,15	6523,92	NA	258,93	164,66	242,36	679,9	117,36	NA	NA	872,91	5142,59	4386,51	3082,56	6201,54	1699,54	NA	66,52	1094,02
27-5-1998	93,53	368,29	NA	589,77	364,88	6417,24	NA	249,55	153,88	244,44	694,36	113,93	NA	NA	860,73	4943,59	4473,58	3075,6	6212,04	1669,24	NA	69,2	1092,23
28-5-1998	91,37	368,29	NA	588,71	380,49	6579,72	NA	253,12	152,59	238,89	705,73	115,99	NA	NA	850,76	5037,86	4478,29	3127,79	6187,54	1718,82	NA	72,32	1097,6
29-5-1998	92,09	368,29	NA	585,5	425,37	6612,7	NA	236,16	163,79	229,17	720,19	118,93	NA	NA	841,9	4992,47	4405,34	3207,81	6019,56	1705,04	NA	78,57	1090,82
1-6-1998	89,93	368,29	NA	565,23	425,37	6563,23	NA	228,57	160,34	217,36	730,53	117,95	NA	NA	813,09	4957,56	4386,51	3322,62	6047,55	1729,84	NA	76,34	1090,98
2-6-1998	90,65	368,29	NA	581,24	392,2	6629,2	NA	234,37	167,24	227,78	728,46	116,97	NA	NA	799,76	4975,01	4334,74	3266,96	6103,55	1751,87	NA	76,34	1093,22
3-6-1998	87,05	368,29	NA	579,37	398,05	6579,72	NA	233,48	166,38	230,56	732,59	118,93	NA	NA	786,44	4915,66	4255,2	3280,87	5970,56	1749,12	NA	77,68	1082,73
4-6-1998	86,33	368,29	NA	589,01	401,95	6612,7	NA	225,45	167,24	233,33	734,66	120,39	NA	NA	814,2	4926,14	4373,33	3270,43	6096,55	1754,63	NA	76,79	1094,83
5-6-1998	82,01	368,29	NA	596,86	415,61	6794,1	NA	222,32	178,45	240,28	733,63	119,41	NA	NA	833,09	5104,19	4519,82	3298,27	6236,54	1754,63	NA	76,79	1113,86
8-6-1998	83,45	368,29	NA	600,43	406,83	6827,08	NA	232,14	181,03	247,22	733,63	116,97	NA	NA	830,87	5191,47	4593,06	3277,39	6268,04	1754,63	NA	74,11	1115,72
9-6-1998	84,89	368,29	NA	589,72	417,56	6703,4	NA	240,62	176,72	262,5	738,79	116,97	NA	NA	818,65	5170,52	4649,77	3326,1	6282,04	1751,87	NA	73,66	1118,41
10-6-1998	80,58	368,29	NA	571,52	431,22	6662,18	NA	233,48	178,45	261,11	735,69	111,58	NA	NA	794,21	5107,68	4767,9	3385,25	6369,53	1735,34	NA	71,87	1112,28
11-6-1998	74,82	368,29	100	549,74	424,39	6563,23	NA	228,57	176,72	262,5	735,69	110,12	NA	NA	750,89	4988,98	4782,08	3451,35	6264,54	1732,59	NA	75	1094,58
12-6-1998	74,82	368,29	98,82	554,03	401,95	6579,72	NA	218,75	172,41	265,28	742,93	111,58	NA	NA	779,77	5027,38	4779,71	3444,39	6516,52	1746,36	NA	75	1098,84
15-6-1998	76,62	368,29	96,75	530,11	394,15	6513,76	NA	199,11	165,52	262,5	744,99	110,61	NA	NA	747,56	4730,63	4687,57	3482,67	6338,04	1694,03	NA	70,98	1077,01
16-6-1998	79,14	368,29	98,22	521,54	393,17	6439,55	NA	203,12	179,31	261,81	741,89	111,09	NA	NA	767,55	4748,08	4786,8	3416,56	6341,54	1707,8	NA	76,34	1087,59
17-6-1998	80,58	368,29	108,28	545,82	418,54	6563,23	NA	215,62	191,38	265,28	739,83	112,56	NA	NA	777,55	4971,52	4829,33	3360,89	6418,53	1740,85	NA	74,11	1107,11
18-6-1998	80,58	368,29	123,08	539,75	418,54	6546,74	NA	214,29	187,07	268,75	738,79	109,14	NA	NA	753,11	4954,07	4871,86	3360,89	6327,54	1713,31	NA	73,66	1106,37
19-6-1998	80,58	368,29	133,14	556,53	403,9	6571,48	NA	211,16	191,38	287,5	726,39	108,65	NA	NA	755,33	5044,84	4796,25	3315,66	6359,03	1718,82	NA	70,54	1100,65
22-6-1998	79,14	368,29	132,54	559,74	405,85	6546,74	NA	210,71	199,14	291,67	726,39	108,16	NA	NA	779,77	4901,7	4756,09	3284,35	6264,54	1724,33	NA	71,43	1103,21
23-6-1998	79,86	368,29	123,08	559,74	446,83	6546,74	NA	228,12	205,17	300	710,9	106,2	NA	NA	799,76	5111,17	4812,79	3305,23	6397,53	1749,12	NA	73,66	1119,49
24-6-1998	79,14	368,29	120,12	571,16	448,78	6513,76	NA	234,37	232,76	309,72	717,09	104,24	NA	NA	799,76	5306,68	4961,64	3326,1	6446,53	1751,87	NA	75,89	1132,88
25-6-1998	79,5	368,29	122,49	579,73	480	6587,97	NA	233,04	222,41	311,11	714	103,26	NA	NA	787,55	5278,75	4938,01	3273,91	6383,53	1771,15	NA	75,45	1129,28
26-6-1998	77,7	368,29	129,59	575,8	470,24	6678,67	NA	233,48	220,69	311,11	716,06	99,35	NA	NA	768,66	5247,33	4968,73	3301,75	6579,52	1779,2	NA	82,59	1133,2
29-6-1998	79,5	368,29	134,91	582,58	476,1	6884,8	NA	240,18	228,45	316,67	730,53	98,37	NA	NA	781,99	5208,93	5018,34	3319,14	6632,01	1781,98	NA	84,37	1138,49
30-6-1998	80,22	368,29	133,73	580,44	468,29	7132,16	NA	249,11	256,03	316,67	727,43	97,88	NA	NA	789,77	5153,07	5056,15	3298,27	6457,86	1784,76	NA	87,5	1133,84
1-7-1998	82,01	368,29	131,36	590,8	474,15	7107,42	NA	257,14	269,83	331,94	736,73	103,75	NA	NA	790,88	5369,52	5033,7	3308,71	6556,19	1795,88	NA	85,71	1148,56
2-7-1998	79,14	368,29	124,26	584,01	479,02	7156,89	NA	256,7	273,28	326,39	735,69	104,73	NA	NA	799,76	5526,63	5018,34	3305,23	6689,63	1804,22	NA	84,82	1146,42
3-7-1998	79,14	368,29	124,26	584,01	468,29	7156,89	NA	256,7	273,28	326,39	735,69	104,73	NA	NA	799,76	5526,63	5018,34	3305,23	6689,63	1804,22	NA	84,82	1146,42
6-7-1998	76,98	368,29	133,73	588,65	468,29	7198,12	NA	270,54	268,97	326,39	738,79	104,24	NA	NA	774,22	5641,84	5098,68	3294,79	6714,21	1818,12	NA	84,82	1157,33
7-7-1998	79,86	368,29	129,88	604	469,27	7181,63	NA	267,41	274,14	323,61	731,56	104,73	NA	NA	754,22	5826,88	5041,97	3266,96	6731,77	1765,3	NA	83,93	1154,66
8-7-1998	79,86	368,29	131,95	618,64	442,93	7189,88	NA	263,39	268,97	322,22	730,53	105,22	NA	NA	768,66	5956,05	5051,42	3249,56	6756,35	1776,42	NA	83,48	1166,38
9-7-1998	92,09	368,29	132,84	617,57	468,29	7189,88	NA	266,52	255,17	334,03	728,46	104,73	NA	NA	754,22	5844,33	4987,63	3228,68	6619,4	1754,18	NA	83,93	1158,56
10-7-1998	99,28	368,29	147,93	618,64	483,9	7214,61	NA	268,75	268,97	323,61	730,53	102,77	NA	NA	750,89	5931,61	5008,89	3260	6717,73	1740,28	NA	85,27	1164,33
13-7-1998	96,4	368,29	185,8	617,21	470,24	7338,29	NA	275,45	275	334,72	720,19	103,26	NA	NA	728,67	6029,37	5098,68	3235,64	6693,14	1745,84	NA	83,93	1165,19
14-7-1998	90,65	368,29	184,62	615,78	474,15	7354,78	NA	281,03	268,1	333,33	726,39	102,77	NA	NA	729,79	5882,73	5193,18	3239,12	6896,82	1776,42	NA	86,61	1177,58
15-7-1998	98,56	368,29	173,96	628,99	467,32	7396	NA	285,71	292,24	333,33	717,09	102,29	NA	NA	753,11	5798,95	5164,83	3225,21	6816,05	1737,5	NA	91,07	1174,81
16-7-1998	103,6	368,29	159,17	622,92	454,63	7618,63	NA	300,89	298,28	337,5	723,29	103,26	NA	NA	756,44	5830,37	5230,99	3193,89	6858,19	1762,52	NA	91,96	1183,99
17-7-1998	115,83	368,29	158,58	640,77	439,02	7643,36	NA	298,21	294,83	335,42	725,36	104,73	NA	NA	746,45	5868,77	5216,81	3190,41	6931,93	1737,5	NA	97,32	1186,75
20-7-1998	115,11	368,29	178,4	647,2	462,44	7478,46	NA	316,07	287,93	372,22	723,29	105,22	NA	NA	730,9	5725,63	5230,99	3176,5	7068,89	1715,26	NA	98,21	1184,1
21-7-1998	107,91	368,29	181,07	632,56	472,2	7445,48	NA	328,57	280,17	375	720,19	102,77	NA	NA	716,46	5516,16	4860,04	3211,29	6738,79	1676,34	NA	90,18	1165,07
22-7-1998	100,72	368,29	175,15	638,27	477,07	7453,72	NA	318,75	272,41	397,22	721,23	99,35	NA	NA	726,45	5673,26	4730,1	3228,68	6749,33	1684,68	NA	87,5	1164,08
23-7-1998	100,36	368,29	184,62	631,85	478,05	7453,72	NA	301,79	275,43	416,67	717,09	99,35	NA	NA	673,14	5565,03	4666,3	3232,16	6573,75	1679,12	NA	84,82	1139,75
24-7-1998	104,32	368,29	179,88	622,92	462,44	7288,82	NA	308,04	274,14	390,28	716,06	97,88	NA	NA	644,25	5425,38	4753,72	3232,16	6507,03	1670,78	NA	83,04	1140,8
27-7-1998	103,6	368,29	170,41	633,99	440,98	7239,34	NA	311,61	256,9	380,56	719,16	98,37	NA	NA	658,7	5530,12	4727,73	3263,48	6622,91	1656,88	NA	85,27	1147,27
28-7-1998	104,32	368,29	171,6	633,63	447,8	7156,89	NA	291,07	237,93	399,31	709,86	100,33	NA	NA	645,37	5376,5	4706,47	3239,12	6412,21	1665,22	NA	89,29	1130,24
29-7-1998	109,35	368,29	165,68	605,43	390,24	7082,68	NA	273,21	231,03	377,78	704,7	110,12	NA	NA	646,48	5369,52	4661,58	3214,77	6457,86	1681,9	NA	85,71	1125,21
30-7-1998	107,55	368,29	183,43	615,07	405,85	7148,65	NA	285,71	273,28	386,11	712,96	109,63	NA	NA	659,81	5540,59	4770,26	3225,21	6594,82	1715,26	NA	89,73	1142,95
31-7-1998	102,16	368,29	170,41	602,93	415,61	6983,74	NA	288,39	246,12	377,78	697,46	108,65	NA	NA	644,25	5467,28	4671,03	3179,98	6401,68	1712,48	NA	88,39	1120,67
3-8-1998	97,84	368,29	168,64	587,58	390,24	6876,55	NA	278,12	240,52	377,78	712,22	106,69	NA	NA	633,15	5380	4593,06	3239,12	6310,38	1706,92	NA	83,93	1112,44
4-8-1998	94,24	368,29	161,54	560,45	374,63	6596,21	NA	257,59	231,9	377,78	696,6	105,71	NA	NA	580,94	5048,33	4503,28	3218,25	6015,4	1687,46	NA	78,57	1072,12
5-8-1998	94,24	368,29	161,54	570,09	377,56	6497,27	NA	260,27	218,53	350	698,68	106,2	NA	NA	568,72	4901,14	4578,89	3214,77	6036,47	1690,24	NA	77,23	1081,43
6-8-1998	102,88	368,29	176,92	577,23	382,44	6398,33	NA	272,77	254,31	377,78	693,48	106,69	NA	NA	579,83	5048,17	4621,41	3211,29	6001,36	1684,68	NA	81,7	1089,63
7-8-1998	103,6	368,29	175,15	586,87	398,05	6563,23	NA	283,04	262,07	388,89	703,89	105,71	NA	NA	595,38	5051,67	4682,84	3235,64	6075,1	1704,14	NA	82,14	1089,45
10-8-1998	102,88	368,29	182,25	582,58	394,15	6497,27	NA	277,68	244,83	388,89	704,93	105,71	NA	NA	557,61	4908,14	4767,9	3239,12	6092,66	1695,8	NA	85,27	1083,14
11-8-1998	103,24	368,29	173,96	577,23	374,63	6299,38	NA	267,41	231,9	377,78	698,68	103,26	NA	NA	532,07	4845,13	4687,57	3253,04	6043,49	1670,78	NA	79,91	1068,98
12-8-1998	107,91	368,29	185,8	581,87	374,63	6299,38	NA	279,02	228,45	388,89	719,51	103,75	NA	NA	560,95	4866,13	4734,82	3339,32	6124,26	1715,26	NA	83,04	1084,22
13-8-1998	102,88	368,29	184,02	574,37	366,83	6274,65	NA	279,91	225	384,72	708,05	101,8	NA	NA	553,17	4722,6	4791,53	3321,77	6043,49	1701,36	NA	84,82	1074,91
14-8-1998	101,44	368,29	186,39	568,31	351,22	6167,46	100	271,87	231,9	387,5	707,01	101,31	NA	NA	533,18	4705,09	4815,15	3314,74	5976,77	1718,04	NA	79,46	1062,75
17-8-1998	103,6	368,29	179,29	584,73	351,22	6274,65	97,79	268,3	234,05	390,28	712,22	98,86	NA	NA	510,96	4957,15	4961,64	3370,93	6124,26	1740,28	NA	82,14	1083,67
18-8-1998	103,6	368,29	186,98	611,86	373,66	6258,16	98,04	271,87	233,62	404,17	713,26	99,84	NA	NA	519,85	5188,21	4971,09	3367,41	6127,77	1751,4	NA	85,71	1101,2
19-8-1998	100,72	368,29	186,39	612,57	372,68	6472,54	94,36	262,95	230,17	409,72	705,97	97,88	NA	NA	566,5	4992,16	4949,83	3370,93	6166,4	1734,72	NA	86,61	1098,06
20-8-1998	98,56	368,29	193,49	602,22	377,56	6472,54	91,18	258,04	232,76	409,72	705,97	95,43	NA	NA	564,28	4824,12	4864,77	3377,95	6127,77	1729,16	NA	91,96	1091,6
